event,place,team,name,time,is_prelims,meet,year,location
200 Breast Women,17,Harvard,Erica De Benedetto,145.57,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Breast Women,18,Penn,Ashley Rader,146.25,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Breast Women,19,Columbia,Kathryn Alexander,146.6,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Breast Women,20,Harvard,Jelena Kristic,147.68,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Breast Women,21,Cornell,Alyson Melin,148.52,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Breast Women,22,Penn,Gina Gubitosa,148.58,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Breast Women,23,Columbia,Rebecca Dunlap,149.15,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Breast Women,24,Cornell,Deanne Moyer,149.5,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Breast Women,25,Dartmouth,Mia Yocco,157.63,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Breast Women,26,Dartmouth,Alyssa Hochman,158.64,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Fly Women,1,Brown,JUDY KOONSTRA,120.62,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Fly Women,2,Yale,Daphna Shafir,121.97,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Fly Women,3,Harvard,Whitney Henderson,122.97,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Fly Women,4,Harvard,Anna Fraser,123.79,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Fly Women,5,Princeton,Molly Seto,124.03,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Fly Women,6,Harvard,Katherine Nadeau,124.3,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Fly Women,7,Harvard,Molly Brethauer,125.86,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Fly Women,8,Yale,Amy Hancock,126.43,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Fly Women,9,Penn,Erin Tompkins,125.37,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Fly Women,10,Brown,Tinka Dancevic,125.74,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Fly Women,11,Princeton,Jocelyn Petrella,125.81,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Fly Women,12,Yale,Rebecca Fausel,125.97,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Fly Women,13,Penn,Alexis Underwood,127.41,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Fly Women,14,Penn,Rachel Zappalorti,127.65,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Fly Women,15,Penn,Mary Coxe,127.96,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Fly Women,16,Columbia,Christina Kubacki,129.27,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Fly Women,17,Columbia,Suzanne Chayavichitsi,130.08,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Fly Women,18,Cornell,Meredith Blackman,132.41,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Fly Women,19,Cornell,Lisa Ranzenhofer,132.78,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Fly Women,20,Columbia,Hania Mardam-Bey,133.56,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Fly Women,21,Cornell,Stephanie Kusko,134.04,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Fly Women,22,Dartmouth,Julie Hasson,137.78,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Fly Women,1,Brown,JUDY KOONSTRA,121.36,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Fly Women,2,Harvard,Anna Fraser,122.41,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Fly Women,3,Harvard,Whitney Henderson,123.03,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Fly Women,4,Yale,Daphna Shafir,123.15,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Fly Women,5,Yale,Amy Hancock,123.8,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Fly Women,6,Harvard,Katherine Nadeau,124.26,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Fly Women,7,Harvard,Molly Brethauer,124.83,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Fly Women,8,Princeton,Molly Seto,125.34,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Fly Women,9,Princeton,Jocelyn Petrella,125.39,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Fly Women,10,Brown,Tinka Dancevic,125.9,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Fly Women,11,Penn,Rachel Zappalorti,126.81,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Fly Women,12,Penn,Erin Tompkins,126.82,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Fly Women,13,Yale,Rebecca Fausel,127.06,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Fly Women,14,Penn,Alexis Underwood,128.08,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Fly Women,15,Penn,Mary Coxe,128.23,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Fly Women,16,Columbia,Christina Kubacki,129.18,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Fly Women,17,Columbia,Suzanne Chayavichitsi,130.14,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Fly Women,18,Columbia,Hania Mardam-Bey,133.4,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Fly Women,19,Cornell,Meredith Blackman,133.5,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Fly Women,20,Cornell,Lisa Ranzenhofer,133.56,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Fly Women,21,Cornell,Stephanie Kusko,135.23,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Fly Women,22,Dartmouth,Julie Hasson,135.33,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Fly Women,23,Cornell,Vanessa Rai,144.58,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Fly Women,,Columbia,LUCY ECCLESTON,,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
400 Free Relay Women,1,Brown,Brown,202.52,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
400 Free Relay Women,2,Harvard,Harvard,207.04,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
400 Free Relay Women,3,Princeton,Princeton,207.38,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
400 Free Relay Women,4,Columbia,Columbia,208.87,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
400 Free Relay Women,5,Yale,Yale,209.69,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
400 Free Relay Women,6,Penn,Penn,210.82,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
400 Free Relay Women,7,Cornell,Cornell,212.26,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
400 Free Relay Women,8,Dartmouth,Dartmouth,213.59,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Free Relay Women,1,Brown,Brown,92.72,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
200 Free Relay Women,2,Yale,Yale,93.34,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
200 Free Relay Women,3,Columbia,Columbia,95.36,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
200 Free Relay Women,4,Princeton,Princeton,95.41,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
200 Free Relay Women,5,Penn,Penn,95.94,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
200 Free Relay Women,6,Dartmouth,Dartmouth,97.85,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
200 Free Relay Women,7,Cornell,Cornell,98.78,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
200 Free Relay Women,,Harvard,Harvard,,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,1,Brown,Jean Lee,289.39,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,2,Princeton,Valeria Kukla,289.49,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,3,Yale,Heidi Kraus,295.67,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,4,Yale,Catey Bradford,295.94,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,5,Princeton,SARAH FRAUMANN,296.19,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,6,Brown,Suzanne Drodge,298.58,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,7,Yale,Kristen Peters,299.71,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,8,Cornell,Courtney Tawresey,300.03,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,9,Brown,Vanessa Beary,299.31,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,10,Yale,Laura O'Brien,300.05,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,11,Yale,Adrienne Mossler,300.06,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,12,Princeton,Margaret Hirce,300.07,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,13,Penn,Kathleen Holthaus,300.49,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,14,Harvard,Victoria Chang,302.48,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,15,Harvard,Abigail Davies,303.12,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,16,Penn,Rebecca Shore,303.76,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,17,Yale,Anne Lincoln,304.17,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,18,Yale,Danielle Page,304.44,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,19,Dartmouth,Julie Kowalsky,305.24,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,20,Cornell,Jayme Majek,307.62,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,21,Dartmouth,Kristen LeFevre,309.74,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,22,Cornell,Lauren Marino,309.84,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,23,Columbia,Rebecca Dunlap,311.61,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,24,Cornell,Gin Morgan,317.4,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,1,Princeton,Valeria Kukla,289.56,True,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,2,Brown,Jean Lee,293.58,True,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,3,Yale,Heidi Kraus,294.83,True,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,4,Princeton,SARAH FRAUMANN,296.62,True,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,5,Yale,Catey Bradford,297.31,True,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,6,Brown,Suzanne Drodge,297.34,True,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,7,Cornell,Courtney Tawresey,297.83,True,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,8,Yale,Kristen Peters,298.29,True,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,9,Harvard,Abigail Davies,298.7,True,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,10,Princeton,Margaret Hirce,299.68,True,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,11,Yale,Adrienne Mossler,300.3,True,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,12,Penn,Kathleen Holthaus,302.36,True,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,13,Yale,Laura O'Brien,302.71,True,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,14,Penn,Rebecca Shore,302.87,True,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,15,Brown,Vanessa Beary,303.42,True,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,16,Harvard,Victoria Chang,305.06,True,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,17,Penn,Rachel Zappalorti,305.13,True,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,18,Yale,Danielle Page,305.39,True,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,19,Yale,Anne Lincoln,306.25,True,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,20,Dartmouth,Julie Kowalsky,306.28,True,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,21,Harvard,Danielle Backes,309.34,True,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,22,Cornell,Gin Morgan,309.7,True,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,23,Dartmouth,Kristen LeFevre,310.32,True,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,24,Cornell,Jayme Majek,310.37,True,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,25,Penn,Ashley Kemezys,313.89,True,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,26,Columbia,Rebecca Dunlap,314.55,True,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,27,Cornell,Lauren Marino,315.24,True,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,28,Penn,Hilary North,319.19,True,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
500 Free Women,29,Dartmouth,Susan Edwards,319.65,True,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
200 IM Women,1,Brown,Lindsay Hoban,123.31,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
200 IM Women,2,Brown,JUDY KOONSTRA,124.74,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
200 IM Women,3,Princeton,Katherine Conroy,124.87,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
200 IM Women,4,Yale,SUSAN COOKE,125.94,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
200 IM Women,5,Princeton,Chrissy Holland,126.07,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
200 IM Women,6,Brown,Jenn Lears,126.23,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
200 IM Women,7,Brown,Kelsey Hiatt,126.64,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
200 IM Women,8,Harvard,Jane Humphries,126.85,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
200 IM Women,9,Brown,Laura Mosca,126.54,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
200 IM Women,10,Harvard,Katie Wilbur,126.67,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
200 IM Women,11,Princeton,Lauren Rossi,126.72,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
200 IM Women,12,Brown,Meghan Purvis,127.32,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
200 IM Women,13,Brown,Tinka Dancevic,127.46,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
200 IM Women,14,Harvard,Lillian Brown,127.85,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
200 IM Women,15,Columbia,LUCY ECCLESTON,128.9,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
200 IM Women,16,Harvard,Katherine Nadeau,130.04,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
200 IM Women,17,Penn,Catherine Holland,128.03,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
200 IM Women,18,Princeton,Cara Goeller,128.85,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
200 IM Women,19,Columbia,Emily Seidman,128.91,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
200 IM Women,20,Cornell,Kellee Ngan,129.28,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
200 IM Women,21,Yale,Danielle Baron,129.33,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
200 IM Women,22,Princeton,Stephanie Wright,130.17,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
200 IM Women,23,Columbia,Christine Betzing,130.91,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
200 IM Women,,Penn,Margaret Jones,,False,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
200 IM Women,1,Princeton,Katherine Conroy,123.74,True,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
200 IM Women,2,Brown,Lindsay Hoban,124.5,True,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
200 IM Women,3,Yale,SUSAN COOKE,124.53,True,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
200 IM Women,4,Brown,Kelsey Hiatt,124.89,True,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
200 IM Women,5,Brown,JUDY KOONSTRA,125.08,True,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
200 IM Women,6,Brown,Jenn Lears,125.2,True,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
200 IM Women,7,Harvard,Jane Humphries,125.41,True,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
200 IM Women,8,Princeton,Chrissy Holland,126.09,True,Ivy League Women'S Championships,2001,"Denunzio Pool, Princ, Nj"
